PedidoID,CategoriaID,CategoriaNome,CategoriaDescrição,ClienteID,ClienteNome,ClienteContato,ClienteCidade,ClientePaísID,ClientePaís,Vendas Custo,Margem Bruta,Vendas,Desconto,Frete,Qtde,Data,VendedorID,ProdutoID,ProdutoNome,TransportadoraID,FornecedorID
10639,8,Babywear,0-3 Years,70,Alles Lusekofter,Akkurat Jonny,Stavern,NOR,Norway,1.566.216,367.384,193.36,0,73.3,8,25/06/2011,3,18,Deuce shirt,2,7
10477,1,Men´s Clothes,Fashion for Men,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,2.621.862,544.638,316.65,0,50.67,15,22/03/2012,5,1,Lenin Jeansshorts,1,1
10336,2,Womens wear,Fashion for Women,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,361.273,98.681,459.954,41.814,30.45,18,28/08/2011,4,4,Oyaki Kimono,1,2
11007,2,Womens wear,Fashion for Women,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,543.753,72.747,616.5,0,69.59,30,13/08/2012,4,8,Tuxedo,1,3
10477,2,Womens wear,Fashion for Women,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,945.576,481.924,1427.5,285.5,50.67,20,22/03/2012,5,39,Terence Top,1,18
10397,3,Sportwear,Sports…,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,886.788,344.862,123.165,16.065,33.73,10,30/06/2012,5,21,Basket Shoes,1,8
10477,3,Sportwear,Sports…,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,1.614.655,753.095,236.775,47.355,50.67,21,22/03/2012,5,21,Basket Shoes,1,8
11007,5,Ladies´Footwear,Ladies Shoes,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,1.964.352,10.6248,207.06,0,69.59,14,13/08/2012,4,42,Balett Shoes,1,20
10433,5,Ladies´Footwear,Ladies Shoes,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,888.179,184.501,1072.68,0,62.95,28,07/02/2010,4,56,High Heels Shoes,1,26
11007,6,Men´s Footwear,Men Shoes,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,11.854.962,1.586.038,1344.1,0,69.59,10,13/08/2012,4,29,Davenport,1,12
10397,6,Men´s Footwear,Men Shoes,60,La Roba do Santho,Leopoldo Samba,Lisboa,PRT,Portugal,15.041.117,5.849.323,2.089.044,272.484,33.73,18,30/06/2012,5,51,Snake Boots,1,24
10947,3,Sportwear,Sports…,11,Shoe Expert,David Foot,London,GBR,UK,292.118,3.9082,33.12,0,48.47,4,19/07/2012,3,59,Rasta WCT,2,28
10599,3,Sportwear,Sports…,11,Shoe Expert,David Foot,London,GBR,UK,247.131,57.969,305.1,0,71.49,10,20/05/2011,9,62,Sheat Shoes,2,29
10578,4,Bath Clothes,Beachwear,11,Shoe Expert,David Foot,London,GBR,UK,104.814,24.586,129.4,0,61.67,20,29/08/2011,3,35,LA. Shorts,2,16
10578,5,Ladies´Footwear,Ladies Shoes,11,Shoe Expert,David Foot,London,GBR,UK,1.001.533,176.267,117.78,0,61.67,6,29/08/2011,3,57,Burned Rubber Shoes,2,26
10471,5,Ladies´Footwear,Ladies Shoes,11,Shoe Expert,David Foot,London,GBR,UK,6.594.192,1.369.808,796.4,0,26.66,20,15/01/2010,2,56,High Heels Shoes,2,26
10471,7,Children´s wear,3-15 Years,11,Shoe Expert,David Foot,London,GBR,UK,10.235.194,1.686.806,1192.2,0,26.66,30,15/01/2010,2,7,Conserve Shoes,2,3
11009,1,Men´s Clothes,Fashion for Men,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,442.411,5.9189,50.16,0,69.21,12,12/02/2012,4,24,Samba Socker  Socks,1,10
11037,1,Men´s Clothes,Fashion for Men,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,102.312,13.688,116,0,70.66,4,25/02/2012,4,70,US-Master Jeans,1,7
10911,1,Men´s Clothes,Fashion for Men,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,1.970.154,222.846,219.3,0,35.87,10,31/03/2012,5,1,Lenin Jeansshorts,1,1
10888,1,Men´s Clothes,Fashion for Men,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,3.609.144,482.856,409.2,0,32.12,20,20/01/2012,5,2,Mr X Trousers,1,1
10872,2,Womens wear,Fashion for Women,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,1.929.992,367.618,229.761,10.941,22.92,21,10/10/2012,5,65,Stretch oui-pants,1,2
10303,2,Womens wear,Fashion for Women,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,2.794.176,763.224,355.74,32.34,63.01,30,15/02/2012,5,65,Stretch oui-pants,1,2
10911,2,Womens wear,Fashion for Women,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,8.456.499,902.001,935.85,0,35.87,15,31/03/2012,5,67,X-Dress,1,16
11009,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,412.776,5.5224,46.8,0,69.21,9,12/02/2012,4,60,Game Over T-Shirt,1,28
10550,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,46.17,16.53,62.7,5.7,78.79,6,02/09/2011,4,21,Basket Shoes,1,8
10550,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,77.112,18.088,95.2,0,78.79,10,02/09/2011,4,19,Squash Shorts,1,8
10948,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,1.274.049,170.451,144.45,0,30.03,9,17/01/2012,5,50,Finnish Swimsuit,1,23
10948,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,1.366.394,182.806,154.92,0,30.03,4,17/01/2012,5,55,Feiss Fleece Trousers,1,25
10303,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,1.654.992,452.058,210.705,19.155,63.01,15,15/02/2012,5,68,Cap,1,8
10888,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,1.835.266,245.534,208.08,0,32.12,18,20/01/2012,5,68,Cap,1,8
10550,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,207.765,74.385,282.15,25.65,78.79,10,02/09/2011,4,61,Adihash Running Shoe,1,29
10872,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,3.707.046,706.104,441.315,21.015,22.92,10,10/10/2012,5,55,Feiss Fleece Trousers,1,25
10872,3,Sportwear,Sports…,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,5.456.052,1.039.248,649.53,30.93,22.92,20,10/10/2012,5,62,Sheat Shoes,1,29
10629,5,Ladies´Footwear,Ladies Shoes,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,2.219.805,520.695,274.05,0,56.71,9,17/06/2011,4,64,WFS shoes,1,12
10872,5,Ladies´Footwear,Ladies Shoes,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,4.309.011,820.764,5.129.775,244.275,22.92,15,10/10/2012,5,64,WFS shoes,1,12
10550,6,Men´s Footwear,Men Shoes,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,1.661.472,594.848,225.632,20.512,78.79,8,02/09/2011,4,17,TieBreak Tennis shoes,1,7
10911,6,Men´s Footwear,Men Shoes,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,2.631.182,352.018,298.32,0,35.87,12,31/03/2012,5,17,TieBreak Tennis shoes,1,7
10629,6,Men´s Footwear,Men Shoes,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,1.935.738,454.062,2389.8,0,56.71,20,17/06/2011,4,29,Davenport,1,12
10948,6,Men´s Footwear,Men Shoes,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,35.548.128,4.755.872,4030.4,0,30.03,40,17/01/2012,5,51,Snake Boots,1,24
11009,8,Babywear,0-3 Years,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,1.330.409,555.091,188.55,37.71,69.21,18,12/02/2012,4,36,Mehmet-Tröja,1,17
10303,8,Babywear,0-3 Years,30,Los Trajes de Matador,El Cordobes,Sevilla,ESP,Spain,6.089.472,1.663.328,775.28,70.48,63.01,40,15/02/2012,5,40,Duck Trousers,1,19
11058,3,Sportwear,Sports…,6,Man Kleider,Herman Hinschler,Mannheim,DEU,Germany,272.538,3.6462,30.9,0,57.52,3,04/03/2012,7,21,Basket Shoes,2,8
11058,3,Sportwear,Sports…,6,Man Kleider,Herman Hinschler,Mannheim,DEU,Germany,951.502,12.7298,107.88,0,57.52,4,04/03/2012,7,61,Adihash Running Shoe,2,29
11058,3,Sportwear,Sports…,6,Man Kleider,Herman Hinschler,Mannheim,DEU,Germany,1.015.006,135.794,115.08,0,57.52,21,04/03/2012,7,60,Game Over T-Shirt,2,28
10956,3,Sportwear,Sports…,6,Man Kleider,Herman Hinschler,Mannheim,DEU,Germany,1.059.458,141.742,120.12,0,55.03,12,21/02/2012,8,21,Basket Shoes,2,8
10501,3,Sportwear,Sports…,6,Man Kleider,Herman Hinschler,Mannheim,DEU,Germany,687.421,68.379,755.8,0,26.97,20,14/10/2011,7,54,Patamonia Fleece Jacket,2,25
10956,6,Men´s Footwear,Men Shoes,6,Man Kleider,Herman Hinschler,Mannheim,DEU,Germany,2.844.979,380.621,322.56,0,55.03,14,21/02/2012,8,47,Lundenhagen Boots,2,22
10956,6,Men´s Footwear,Men Shoes,6,Man Kleider,Herman Hinschler,Mannheim,DEU,Germany,6.927.581,926.819,785.44,0,55.03,8,21/02/2012,8,51,Snake Boots,2,24
10509,7,Children´s wear,3-15 Years,6,Man Kleider,Herman Hinschler,Mannheim,DEU,Germany,1.341.337,156.263,149.76,0,54.96,3,22/04/2011,7,28,RDL Suit,2,12
10853,8,Babywear,0-3 Years,6,Man Kleider,Herman Hinschler,Mannheim,DEU,Germany,2.250.864,301.136,255.2,0,48.8,10,02/12/2011,8,18,Deuce shirt,2,7
10829,1,Men´s Clothes,Fashion for Men,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,1.773.702,237.298,201.1,0,67.88,10,18/11/2011,9,2,Mr X Trousers,2,1
10473,1,Men´s Clothes,Fashion for Men,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,3.241.123,673.277,391.44,0,37.32,12,17/01/2010,3,71,Atles Lussekofta,2,15
10315,1,Men´s Clothes,Fashion for Men,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,7.550.496,1.188.504,873.9,0,28.88,30,31/03/2011,9,70,US-Master Jeans,2,7
10829,2,Womens wear,Fashion for Women,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,3.487.428,466.572,395.4,0,67.88,20,18/11/2011,9,8,Tuxedo,2,3
10798,3,Sportwear,Sports…,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,457.812,10.7388,56.52,0,72.95,2,31/03/2012,9,62,Sheat Shoes,2,29
10829,3,Sportwear,Sports…,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,996.484,133.316,112.98,0,67.88,21,18/11/2011,9,60,Game Over T-Shirt,2,28
10473,3,Sportwear,Sports…,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,2.641.982,548.818,319.08,0,37.32,12,17/01/2010,3,33,Car Boots,2,15
10321,4,Bath Clothes,Beachwear,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,469.152,7.3848,54.3,0,39.56,10,08/03/2012,3,35,LA. Shorts,2,16
10798,4,Bath Clothes,Beachwear,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,95.58,22.42,118,0,72.95,10,31/03/2012,9,72,Rossi Shorts,2,14
10315,4,Bath Clothes,Beachwear,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,1.013.645,159.555,117.32,0,28.88,14,31/03/2011,9,34,Baywatch Bikkini,2,16
10829,8,Babywear,0-3 Years,38,King Size Clothes,Al Yankovic,Cowes,GBR,UK,2.331.126,311.874,264.3,0,67.88,10,18/11/2011,9,13,Aino Shoes,2,6
10591,2,Womens wear,Fashion for Women,127,Stephanies,Staffan Blond,Stockholm,SWE,Sweden,2.209.032,518.168,272.72,0,49.54,14,12/08/2011,3,3,Chantell Shirt,2,1
10921,2,Womens wear,Fashion for Women,127,Stephanies,Staffan Blond,Stockholm,SWE,Sweden,7.535.808,1.008.192,854.4,0,53.78,40,06/03/2012,3,63,Serve-Shirt,2,7
10591,3,Sportwear,Sports…,127,Stephanies,Staffan Blond,Stockholm,SWE,Sweden,1499.31,351.69,1851,0,49.54,50,12/08/2011,3,54,Patamonia Fleece Jacket,2,25
10921,4,Bath Clothes,Beachwear,127,Stephanies,Staffan Blond,Stockholm,SWE,Sweden,493.038,6.5962,55.9,0,53.78,10,06/03/2012,3,35,LA. Shorts,2,16
10688,4,Bath Clothes,Beachwear,127,Stephanies,Staffan Blond,Stockholm,SWE,Sweden,906.066,212.534,111.86,0,50.83,14,06/03/2011,3,34,Baywatch Bikkini,2,16
10591,7,Children´s wear,3-15 Years,127,Stephanies,Staffan Blond,Stockholm,SWE,Sweden,312.336,73.264,385.6,0,49.54,10,12/08/2011,3,7,Conserve Shoes,2,3
10688,7,Children´s wear,3-15 Years,127,Stephanies,Staffan Blond,Stockholm,SWE,Sweden,2.103.408,753.072,2856.48,259.68,50.83,60,06/03/2011,3,28,RDL Suit,2,12
10688,8,Babywear,0-3 Years,127,Stephanies,Staffan Blond,Stockholm,SWE,Sweden,1.032.264,369.576,140.184,12.744,50.83,18,06/03/2011,3,10,Sapporoo Gloves,2,4
10773,1,Men´s Clothes,Fashion for Men,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,417.312,200.928,61.824,10.304,62.36,7,16/03/2011,5,75,Bow tie,1,12
10648,1,Men´s Clothes,Fashion for Men,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,589.275,24.735,836.625,10.9125,44.22,15,02/04/2011,5,24,Samba Socker  Socks,1,10
10597,1,Men´s Clothes,Fashion for Men,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,139.482,67.158,206.64,34.44,37.63,35,17/11/2010,4,24,Samba Socker  Socks,1,10
11062,1,Men´s Clothes,Fashion for Men,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,2.929.651,1.056.269,398.592,66.432,71.22,12,04/04/2012,5,70,US-Master Jeans,1,7
10353,1,Men´s Clothes,Fashion for Men,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,308.448,119.952,428.4,71.4,33.28,12,18/09/2012,5,11,Desperado Jeans,1,5
10768,1,Men´s Clothes,Fashion for Men,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,3.087.072,724.128,381.12,0,48.05,12,11/02/2011,5,71,Atles Lussekofta,1,15
10489,1,Men´s Clothes,Fashion for Men,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,3.507.408,1.787.592,529.5,105.9,58.26,15,03/03/2011,5,11,Desperado Jeans,1,5
10597,2,Womens wear,Fashion for Women,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,1.022.684,342.436,136.512,22.752,37.63,12,17/11/2010,4,65,Stretch oui-pants,1,2
10828,2,Womens wear,Fashion for Women,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,1.331.467,178.133,150.96,0,78.73,2,18/11/2011,4,38,Le Baby Dress,1,18
10747,2,Womens wear,Fashion for Women,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,149.445,35.055,184.5,0,51.06,9,24/03/2011,5,63,Serve-Shirt,1,7
11062,2,Womens wear,Fashion for Women,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,5.427.828,1.956.972,738.48,123.08,71.22,10,04/04/2012,5,53,Jumpin Jack Flash Dress,1,24
11042,2,Womens wear,Fashion for Women,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,9.976.743,1.334.757,1131.15,0,35.5,15,26/02/2012,5,44,Okkaba Skin Jackets,1,20
10353,2,Womens wear,Fashion for Women,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,3257.28,1266.72,4524,754,33.28,50,18/09/2012,5,38,Le Baby Dress,1,18
10530,2,Womens wear,Fashion for Women,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,15.841.575,3.715.925,19557.5,0,41.07,50,14/10/2010,4,76,Minnki Pälsii,1,23
10755,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,402.975,21.89,621.875,12.4375,24,25,01/10/2011,5,69,Racing Truck  Socks,1,15
10747,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,51.759,12.141,63.9,0,51.06,30,24/03/2011,5,69,Racing Truck  Socks,1,15
10768,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,557.685,130.815,68.85,0,48.05,15,11/02/2011,5,60,Game Over T-Shirt,1,28
10392,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,86.526,17.974,104.5,0,75.33,50,30/10/2010,4,69,Racing Truck  Socks,1,15
11042,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,1.006.891,134.709,114.16,0,35.5,4,26/02/2012,5,61,Adihash Running Shoe,1,29
10484,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,1.110.514,230.686,134.12,0,34.67,14,28/02/2012,5,21,Basket Shoes,1,8
10600,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,1.145.664,268.736,141.44,0,36.98,4,21/10/2011,4,54,Patamonia Fleece Jacket,1,25
10489,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,1.323.475,274.925,159.84,0,58.26,18,03/03/2011,5,16,Wimbledon T-Shirt,1,7
10882,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,351.918,106.932,458.85,59.85,52.68,20,15/02/2012,4,49,Finnish Sport Blades,1,23
10686,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,3.590.325,842.175,443.25,0,44.19,15,05/08/2011,5,26,Bike Helmet,1,11
10828,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,3.610.467,483.033,409.35,0,78.73,5,18/11/2011,4,20,Tennis Suit,1,8
10530,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,448.902,105.298,554.2,0,41.07,20,14/10/2010,4,61,Adihash Running Shoe,1,29
10882,3,Sportwear,Sports…,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,9.996.941,3.037.619,1.303.456,170.016,52.68,32,15/02/2012,4,54,Patamonia Fleece Jacket,1,25
10747,4,Bath Clothes,Beachwear,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,533.952,12.5248,65.92,0,51.06,8,24/03/2011,5,31,Rossi Bermuda Shorts,1,14
10530,4,Bath Clothes,Beachwear,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,225.837,46.913,272.75,0,41.07,25,14/10/2010,4,43,Summer Shorts,1,20
10768,4,Bath Clothes,Beachwear,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,348.123,74.877,423,0,48.05,50,11/02/2011,5,31,Rossi Bermuda Shorts,1,14
11053,4,Bath Clothes,Beachwear,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,3.920.924,191.076,411.2,0,63.94,20,02/03/2012,4,32,Rossi Bikkini,1,14
10773,4,Bath Clothes,Beachwear,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,514.269,247.611,761.88,126.98,62.36,70,16/03/2011,5,31,Rossi Bermuda Shorts,1,14
10768,5,Ladies´Footwear,Ladies Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,11.0808,2.5992,13.68,0,48.05,4,11/02/2011,5,22,Ravellis Träskor,1,9
10648,5,Ladies´Footwear,Ladies Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,426.465,10.1935,52.65,0,44.22,15,02/04/2011,5,22,Ravellis Träskor,1,9
10844,5,Ladies´Footwear,Ladies Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,1.108.233,148.267,125.65,0,69.16,35,25/02/2012,4,22,Ravellis Träskor,1,9
10755,5,Ladies´Footwear,Ladies Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,2.326.968,1.264.032,359.1,71.82,24,14,01/10/2011,5,57,Burned Rubber Shoes,1,26
10882,5,Ladies´Footwear,Ladies Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,2.784.915,372.585,315.75,0,52.68,25,15/02/2012,4,42,Balett Shoes,1,20
10597,5,Ladies´Footwear,Ladies Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,294.516,69.084,363.6,0,37.63,20,17/11/2010,4,57,Burned Rubber Shoes,1,26
11053,5,Ladies´Footwear,Ladies Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,796.887,287.313,1084.2,180.7,63.94,25,02/03/2012,4,64,WFS shoes,1,12
10755,5,Ladies´Footwear,Ladies Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,11.105.796,4.479.204,1558.5,311.7,24,30,01/10/2011,5,56,High Heels Shoes,1,26
10484,6,Men´s Footwear,Men Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,2.259.446,469.354,272.88,0,34.67,3,28/02/2012,5,51,Snake Boots,1,24
10686,6,Men´s Footwear,Men Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,549.18,264.42,813.6,135.6,44.19,30,05/08/2011,5,17,TieBreak Tennis shoes,1,7
10755,6,Men´s Footwear,Men Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,676.998,367.752,1044.75,208.95,24,30,01/10/2011,5,47,Lundenhagen Boots,1,22
10773,6,Men´s Footwear,Men Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,6.933.762,1.626.438,856.02,0,62.36,33,16/03/2011,5,17,TieBreak Tennis shoes,1,7
10530,6,Men´s Footwear,Men Shoes,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,801.504,166.496,968,0,41.07,40,14/10/2010,4,17,TieBreak Tennis shoes,1,7
10427,7,Children´s wear,3-15 Years,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,7.068.956,1.446.544,851.55,0,50.46,35,03/05/2010,4,14,Kool Sunglasses,1,6
10600,8,Babywear,0-3 Years,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,28.431,6.669,35.1,0,36.98,30,21/10/2011,4,73,Mehmet-Napp,1,17
10484,8,Babywear,0-3 Years,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,152.352,31.648,184,0,34.67,10,28/02/2012,5,40,Duck Trousers,1,19
10525,8,Babywear,0-3 Years,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,1.958.452,234.548,219.3,0,72.37,30,08/07/2010,4,36,Mehmet-Tröja,1,17
10525,8,Babywear,0-3 Years,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,2.292.732,753.168,304.59,27.69,72.37,15,08/07/2010,4,40,Duck Trousers,1,19
10747,8,Babywear,0-3 Years,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,2.565.675,601.825,316.75,0,51.06,35,24/03/2011,5,41,Duck Shirt,1,19
11053,8,Babywear,0-3 Years,59,Extrawagens,Herbert Bernstorf,Salzburg,AUT,Austria,842.832,226.068,1068.9,178.15,63.94,35,02/03/2012,4,18,Deuce shirt,1,7
10281,1,Men´s Clothes,Fashion for Men,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,216.691,3.4109,25.08,0,21.86,6,19/06/2011,4,24,Samba Socker  Socks,1,10
10306,2,Womens wear,Fashion for Women,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,5.279.904,831.096,611.1,0,67.37,10,21/10/2012,5,53,Jumpin Jack Flash Dress,1,24
10281,3,Sportwear,Sports…,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,8.5536,1.3464,9.9,0,21.86,1,19/06/2011,4,19,Squash Shorts,1,8
11013,3,Sportwear,Sports…,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,220.676,2.9524,25.02,0,32.37,2,13/02/2012,4,68,Cap,1,8
10917,3,Sportwear,Sports…,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,413.658,5.5342,46.9,0,21.46,10,05/01/2012,5,60,Game Over T-Shirt,1,28
10306,3,Sportwear,Sports…,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,1.636.416,257.584,189.4,0,67.37,5,21/10/2012,5,54,Patamonia Fleece Jacket,1,25
10281,4,Bath Clothes,Beachwear,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,224.386,3.0414,25.48,0,21.86,4,19/06/2011,4,35,LA. Shorts,1,16
10282,5,Ladies´Footwear,Ladies Shoes,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,363.226,5.7174,42.04,0,22.03,2,20/06/2011,5,57,Burned Rubber Shoes,1,26
11013,5,Ladies´Footwear,Ladies Shoes,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,541.268,5.0332,59.16,0,32.37,4,13/02/2012,4,42,Balett Shoes,1,20
11013,5,Ladies´Footwear,Ladies Shoes,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,806.148,10.7852,91.4,0,32.37,10,13/02/2012,4,23,DSW,1,9
11013,6,Men´s Footwear,Men Shoes,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,1.582.308,211.692,179.4,0,32.37,20,13/02/2012,4,45,Danske Treshoe,1,21
10917,8,Babywear,0-3 Years,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,231.084,3.0916,26.2,0,21.46,1,05/01/2012,5,30,Baby Dark Lounge Suit,1,13
10282,8,Babywear,0-3 Years,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,1.367.539,215.261,158.28,0,22.03,6,20/06/2011,5,30,Baby Dark Lounge Suit,1,13
10306,8,Babywear,0-3 Years,69,La Moda Alucinante,Emilio Ilegal,Madrid,ESP,Spain,2.420.928,381.072,280.2,0,67.37,10,21/10/2012,5,30,Baby Dark Lounge Suit,1,13
11075,1,Men´s Clothes,Fashion for Men,68,Golden Design Group,Carl Perry,Genève,CHE,Switzerland,150.822,45.828,196.65,25.65,39.35,10,18/09/2012,6,2,Mr X Trousers,1,1
10255,1,Men´s Clothes,Fashion for Men,68,Golden Design Group,Carl Perry,Genève,CHE,Switzerland,2.835.072,588.928,342.4,0,43.89,20,17/04/2012,6,2,Mr X Trousers,1,1
10666,2,Womens wear,Fashion for Women,68,Golden Design Group,Carl Perry,Genève,CHE,Switzerland,89.424,20.976,110.4,0,71.03,10,18/07/2011,6,65,Stretch oui-pants,1,2
